time;PV1;PV3;PV4;WP4;WP7;WP10;BM1;Hydro1;lv_rural1;lv_rural2;lv_rural3;lv_semiurb4;lv_semiurb5;lv_urban6
25.03.2016 20:45;0;0;0;0.3854;0.555881;0.362855;0.507216;0.983496;0;0;0;0;0;0
25.03.2016 21:00;0;0;0;0.394566;0.586722;0.360919;0.510674;0.983121;0;0;0;0;0;0
25.03.2016 21:15;0;0;0;0.363297;0.562991;0.351795;0.509602;0.983496;0;0;0;0;0;0
25.03.2016 21:30;0;0;0;0.332028;0.539259;0.34267;0.50853;0.983496;0;0;0;0;0;0
25.03.2016 21:45;0;0;0;0.300759;0.515527;0.333546;0.507458;0.983121;0;0;0;0;0;0
25.03.2016 22:00;0;0;0;0.26949;0.491795;0.324422;0.506386;0.983121;0;0;0;0;0;0
25.03.2016 22:15;0;0;0;0.265583;0.46511;0.29642;0.511564;0.982746;0;0;0;0;0;0
25.03.2016 22:30;0;0;0;0.261675;0.438425;0.268417;0.516742;0.983121;0;0;0;0;0;0
25.03.2016 22:45;0;0;0;0.257768;0.41174;0.240415;0.521919;0.982746;0;0;0;0;0;0
25.03.2016 23:00;0;0;0;0.253861;0.385055;0.212413;0.527097;0.983121;0;0;0;0;0;0
25.03.2016 23:15;0;0;0;0.331539;0.409833;0.224004;0.534181;0.982746;0;0;0;0;0;0
25.03.2016 23:30;0;0;0;0.409217;0.43461;0.235595;0.541266;0.982746;0;0;0;0;0;0
25.03.2016 23:45;0;0;0;0.486895;0.459387;0.247185;0.54835;0.982371;0;0;0;0;0;0
26.03.2016 00:00;0;0;0;0.564574;0.484164;0.258776;0.555435;0.982371;0;0;0;0;0;0
26.03.2016 00:15;0;0;0;0.590803;0.511102;0.325483;0.558751;0.982371;0;0;0;0;0;0
26.03.2016 00:30;0;0;0;0.617032;0.53804;0.392191;0.562067;0.982371;0;0;0;0;0;0
26.03.2016 00:45;0;0;0;0.643261;0.564978;0.458898;0.565383;0.983121;0;0;0;0;0;0
26.03.2016 01:00;0;0;0;0.66949;0.591915;0.525605;0.568699;0.982371;0;0;0;0;0;0
26.03.2016 01:15;0;0;0;0.616984;0.567826;0.505066;0.566201;0.982371;0;0;0;0;0;0
26.03.2016 01:30;0;0;0;0.564477;0.543737;0.484527;0.563704;0.982371;0;0;0;0;0;0
26.03.2016 01:45;0;0;0;0.511971;0.519647;0.463987;0.561207;0.982371;0;0;0;0;0;0
26.03.2016 02:00;0;0;0;0.459464;0.495558;0.443448;0.558709;0.982371;0;0;0;0;0;0
26.03.2016 02:15;0;0;0;0.440618;0.490041;0.422329;0.557157;0.982371;0;0;0;0;0;0
26.03.2016 02:30;0;0;0;0.421773;0.484524;0.40121;0.555604;0.983121;0;0;0;0;0;0
26.03.2016 02:45;0;0;0;0.402927;0.479006;0.380091;0.554052;0.982371;0;0;0;0;0;0
26.03.2016 03:00;0;0;0;0.384082;0.473489;0.358972;0.552499;0.982371;0;0;0;0;0;0
26.03.2016 03:15;0;0;0;0.371349;0.445559;0.338712;0.552171;0.981995;0;0;0;0;0;0
26.03.2016 03:30;0;0;0;0.358616;0.417629;0.318451;0.551844;0.982371;0;0;0;0;0;0
26.03.2016 03:45;0;0;0;0.345883;0.389699;0.298191;0.551516;0.981995;0;0;0;0;0;0
26.03.2016 04:00;0;0;0;0.33315;0.36177;0.277931;0.551188;0.982371;0;0;0;0;0;0
26.03.2016 04:15;0;0;0;0.323509;0.330082;0.26511;0.539158;0.982746;0;0;0;0;0;0
26.03.2016 04:30;0;0;0;0.313869;0.298394;0.252289;0.527127;0.981995;0;0;0;0;0;0
26.03.2016 04:45;0;0;0;0.304228;0.266706;0.239468;0.515097;0.982371;0;0;0;0;0;0
26.03.2016 05:00;0;0;0;0.294588;0.235019;0.226648;0.503066;0.981995;0;0;0;0;0;0
26.03.2016 05:15;0.0400048;0;0.0155537;0.301022;0.230324;0.231428;0.485751;0.981995;0.010018;0.006825;0.011726;0.016876;0.024541;0.021816
26.03.2016 05:30;0.0800096;0;0.0311074;0.307457;0.22563;0.236209;0.468435;0.982371;0.020037;0.013651;0.023453;0.033753;0.049082;0.043631
26.03.2016 05:45;0.120014;0;0.0466611;0.313891;0.220935;0.240989;0.45112;0.981995;0.030055;0.020476;0.035179;0.050629;0.073623;0.065446
26.03.2016 06:00;0.160019;0;0.0622148;0.320326;0.216241;0.24577;0.433804;0.982371;0.040074;0.027302;0.046906;0.067506;0.098164;0.087262
26.03.2016 06:15;0.168403;0.0166339;0.0742854;0.312809;0.210903;0.234371;0.417399;0.982371;0.047293;0.040922;0.060148;0.082204;0.108532;0.097361
26.03.2016 06:30;0.176788;0.0332679;0.086356;0.305293;0.205566;0.222972;0.400993;0.982371;0.054512;0.054542;0.07339;0.096903;0.1189;0.10746
26.03.2016 06:45;0.185172;0.0499018;0.0984267;0.297776;0.200229;0.211573;0.384588;0.982371;0.061731;0.068162;0.086631;0.111601;0.129268;0.11756
26.03.2016 07:00;0.193556;0.0665358;0.110497;0.290259;0.194891;0.200175;0.368182;0.982371;0.068949;0.081782;0.099873;0.1263;0.139636;0.127659
26.03.2016 07:15;0.217821;0.090173;0.134854;0.247006;0.157221;0.166324;0.352623;0.983121;0.090063;0.092718;0.116572;0.150815;0.158821;0.148569
26.03.2016 07:30;0.242086;0.11381;0.15921;0.203753;0.11955;0.132473;0.337064;0.982746;0.111176;0.103654;0.13327;0.175331;0.178006;0.169478
26.03.2016 07:45;0.266352;0.137447;0.183567;0.1605;0.0818794;0.0986228;0.321505;0.982746;0.13229;0.11459;0.149969;0.199847;0.197191;0.190388
26.03.2016 08:00;0.290617;0.161085;0.207923;0.117246;0.0442089;0.0647722;0.305945;0.982371;0.153403;0.125527;0.166668;0.224362;0.216376;0.211298
26.03.2016 08:15;0.332145;0.201855;0.26365;0.111407;0.047015;0.0639286;0.295329;0.982746;0.184093;0.16266;0.206393;0.265053;0.238681;0.229881
26.03.2016 08:30;0.373672;0.242625;0.319376;0.105568;0.0498211;0.0630849;0.284713;0.983121;0.214783;0.199794;0.246118;0.305743;0.260985;0.248464
26.03.2016 08:45;0.4152;0.283396;0.375103;0.0997294;0.0526272;0.0622413;0.274097;0.982746;0.245473;0.236928;0.285843;0.346434;0.283289;0.267047
26.03.2016 09:00;0.456728;0.324166;0.430829;0.0938904;0.0554334;0.0613977;0.263481;0.983121;0.276163;0.274062;0.325568;0.387124;0.305593;0.28563
26.03.2016 09:15;0.462869;0.345979;0.444453;0.0975872;0.0537837;0.0634353;0.258699;0.983121;0.297282;0.295133;0.343746;0.401835;0.326759;0.307209
26.03.2016 09:30;0.469009;0.367792;0.458078;0.101284;0.0521341;0.0654729;0.253917;0.982746;0.3184;0.316204;0.361924;0.416545;0.347925;0.328787
26.03.2016 09:45;0.475149;0.389605;0.471702;0.104981;0.0504845;0.0675105;0.249136;0.982746;0.339518;0.337275;0.380102;0.431256;0.369092;0.350366
26.03.2016 10:00;0.48129;0.411418;0.485326;0.108677;0.0488349;0.0695481;0.244354;0.982746;0.360637;0.358346;0.39828;0.445967;0.390258;0.371945
26.03.2016 10:15;0.47869;0.426601;0.490459;0.108974;0.0537921;0.0668224;0.238604;0.983121;0.376248;0.373831;0.409935;0.453019;0.400564;0.385369
26.03.2016 10:30;0.476091;0.441785;0.495592;0.109271;0.0587493;0.0640968;0.232855;0.983121;0.39186;0.389316;0.421589;0.460071;0.41087;0.398792
26.03.2016 10:45;0.473492;0.456968;0.500725;0.109567;0.0637065;0.0613711;0.227106;0.983496;0.407472;0.404801;0.433243;0.467124;0.421175;0.412216
26.03.2016 11:00;0.470893;0.472152;0.505858;0.109864;0.0686637;0.0586454;0.221357;0.983496;0.423084;0.420286;0.444898;0.474176;0.431481;0.42564
26.03.2016 11:15;0.459903;0.47937;0.502336;0.128182;0.0755756;0.075599;0.219221;0.983121;0.431459;0.428992;0.449135;0.472782;0.432686;0.430813
26.03.2016 11:30;0.448913;0.486588;0.498814;0.1465;0.0824876;0.0925526;0.217085;0.983121;0.439835;0.437698;0.453372;0.471388;0.43389;0.435986
26.03.2016 11:45;0.437922;0.493806;0.495293;0.164818;0.0893996;0.109506;0.21495;0.983496;0.44821;0.446404;0.457609;0.469994;0.435095;0.44116
26.03.2016 12:00;0.426932;0.501024;0.491771;0.183136;0.0963116;0.12646;0.212814;0.983121;0.456585;0.45511;0.461846;0.4686;0.436299;0.446333
26.03.2016 12:15;0.403699;0.493135;0.473578;0.194069;0.10887;0.12284;0.215209;0.983496;0.450204;0.449991;0.45222;0.453578;0.422309;0.434962
26.03.2016 12:30;0.380465;0.485245;0.455386;0.205002;0.121429;0.119219;0.217603;0.983121;0.443823;0.444873;0.442594;0.438555;0.408319;0.423591
26.03.2016 12:45;0.357231;0.477356;0.437193;0.215934;0.133987;0.115599;0.219998;0.983496;0.437442;0.439754;0.432968;0.423533;0.39433;0.41222
26.03.2016 13:00;0.333997;0.469467;0.419;0.226867;0.146546;0.111979;0.222393;0.983121;0.431061;0.434636;0.423342;0.408511;0.38034;0.400849
26.03.2016 13:15;0.307244;0.453817;0.395149;0.208841;0.167884;0.117884;0.226592;0.983121;0.427866;0.422231;0.407085;0.398935;0.366639;0.387571
26.03.2016 13:30;0.28049;0.438166;0.371298;0.190815;0.189222;0.123789;0.230791;0.982746;0.42467;0.409826;0.390827;0.389359;0.352938;0.374293
26.03.2016 13:45;0.253736;0.422516;0.347447;0.172789;0.21056;0.129694;0.23499;0.983121;0.421475;0.397421;0.37457;0.379783;0.339238;0.361015
26.03.2016 14:00;0.226983;0.406866;0.323596;0.154763;0.231898;0.135599;0.239189;0.983121;0.41828;0.385016;0.358313;0.370207;0.325537;0.347737
26.03.2016 14:15;0.192513;0.365791;0.283927;0.143604;0.252572;0.145505;0.251061;0.983121;0.369002;0.348139;0.320823;0.321336;0.278987;0.300483
26.03.2016 14:30;0.158043;0.324715;0.244258;0.132445;0.273246;0.155411;0.262934;0.983121;0.319724;0.311262;0.283332;0.272465;0.232437;0.253229
26.03.2016 14:45;0.123573;0.283639;0.204589;0.121285;0.29392;0.165317;0.274807;0.983121;0.270446;0.274385;0.245841;0.223594;0.185888;0.205975
26.03.2016 15:00;0.0891038;0.242564;0.16492;0.110126;0.314594;0.175224;0.286679;0.982746;0.221168;0.237508;0.208351;0.174723;0.139338;0.158721
26.03.2016 15:15;0.0668278;0.217737;0.141059;0.136297;0.333445;0.192294;0.29763;0.982371;0.20726;0.214489;0.185036;0.15795;0.127111;0.144911
26.03.2016 15:30;0.0445519;0.19291;0.117198;0.162468;0.352295;0.209365;0.308581;0.982746;0.193351;0.19147;0.161721;0.141177;0.114884;0.131102
26.03.2016 15:45;0.0222759;0.168084;0.0933377;0.18864;0.371146;0.226436;0.319531;0.982371;0.179443;0.16845;0.138407;0.124404;0.102657;0.117292
26.03.2016 16:00;0;0.143257;0.069477;0.214811;0.389997;0.243507;0.330482;0.982746;0.165535;0.145431;0.115092;0.107631;0.09043;0.103483
26.03.2016 16:15;0;0.132207;0.0521077;0.236727;0.397681;0.236996;0.341801;0.982746;0.146219;0.138175;0.107742;0.080724;0.072137;0.085042
26.03.2016 16:30;0;0.121157;0.0347385;0.258644;0.405366;0.230485;0.35312;0.982746;0.126903;0.130919;0.100393;0.053816;0.053843;0.066601
26.03.2016 16:45;0;0.110106;0.0173692;0.28056;0.413051;0.223973;0.364439;0.981995;0.107588;0.123663;0.093043;0.026908;0.03555;0.04816
26.03.2016 17:00;0;0.0990564;0;0.302476;0.420736;0.217462;0.375758;0.982371;0.088272;0.116408;0.085693;0;0.017257;0.029719
26.03.2016 17:15;0;0.0742923;0;0.314866;0.406893;0.23475;0.382829;0.982371;0.066204;0.087306;0.06427;0;0.012943;0.022289
26.03.2016 17:30;0;0.0495282;0;0.327255;0.39305;0.252039;0.389899;0.982746;0.044136;0.058204;0.042847;0;0.008629;0.014859
26.03.2016 17:45;0;0.0247641;0;0.339644;0.379207;0.269327;0.396969;0.982371;0.022068;0.029102;0.021423;0;0.004314;0.00743
26.03.2016 18:00;0;0;0;0.352034;0.365365;0.286615;0.404039;0.982746;0;0;0;0;0;0
26.03.2016 18:15;0;0;0;0.35561;0.367189;0.283489;0.411134;0.982746;0;0;0;0;0;0
26.03.2016 18:30;0;0;0;0.359187;0.369014;0.280363;0.41823;0.982746;0;0;0;0;0;0
26.03.2016 18:45;0;0;0;0.362763;0.370839;0.277237;0.425325;0.982746;0;0;0;0;0;0
26.03.2016 19:00;0;0;0;0.36634;0.372664;0.274111;0.432421;0.981995;0;0;0;0;0;0
26.03.2016 19:15;0;0;0;0.384508;0.432016;0.288448;0.437406;0.982371;0;0;0;0;0;0
26.03.2016 19:30;0;0;0;0.402676;0.491367;0.302785;0.442392;0.982371;0;0;0;0;0;0
26.03.2016 19:45;0;0;0;0.420845;0.550718;0.317123;0.447378;0.982371;0;0;0;0;0;0
26.03.2016 20:00;0;0;0;0.439013;0.61007;0.33146;0.452364;0.982371;0;0;0;0;0;0
26.03.2016 20:15;0;0;0;0.473961;0.613772;0.355315;0.454241;0.982371;0;0;0;0;0;0
26.03.2016 20:30;0;0;0;0.508909;0.617475;0.379169;0.456117;0.982371;0;0;0;0;0;0
26.03.2016 20:45;0;0;0;0.543858;0.621178;0.403024;0.457994;0.981995;0;0;0;0;0;0
26.03.2016 21:00;0;0;0;0.578806;0.62488;0.426879;0.459871;0.981995;0;0;0;0;0;0
26.03.2016 21:15;0;0;0;0.628868;0.664459;0.449322;0.464353;0.981995;0;0;0;0;0;0
26.03.2016 21:30;0;0;0;0.67893;0.704038;0.471765;0.468836;0.982371;0;0;0;0;0;0
26.03.2016 21:45;0;0;0;0.728992;0.743617;0.494208;0.473319;0.982371;0;0;0;0;0;0
26.03.2016 22:00;0;0;0;0.779054;0.783196;0.51665;0.477801;0.982371;0;0;0;0;0;0
26.03.2016 22:15;0;0;0;0.786898;0.809806;0.539794;0.481785;0.981995;0;0;0;0;0;0
26.03.2016 22:30;0;0;0;0.794742;0.836415;0.562937;0.485769;0.981995;0;0;0;0;0;0
26.03.2016 22:45;0;0;0;0.802586;0.863025;0.586081;0.489753;0.98162;0;0;0;0;0;0
26.03.2016 23:00;0;0;0;0.81043;0.889635;0.609225;0.493736;0.981995;0;0;0;0;0;0
26.03.2016 23:15;0;0;0;0.784032;0.879365;0.64901;0.502865;0.982371;0;0;0;0;0;0
26.03.2016 23:30;0;0;0;0.757634;0.869095;0.688796;0.511993;0.981995;0;0;0;0;0;0
26.03.2016 23:45;0;0;0;0.731236;0.858826;0.728581;0.521121;0.981995;0;0;0;0;0;0
27.03.2016 00:00;0;0;0;0.704838;0.848556;0.768367;0.530249;0.981995;0;0;0;0;0;0
27.03.2016 00:15;0;0;0;0.684188;0.82847;0.749504;0.530881;0.98162;0;0;0;0;0;0
27.03.2016 00:30;0;0;0;0.663537;0.808385;0.730642;0.531512;0.981995;0;0;0;0;0;0
27.03.2016 00:45;0;0;0;0.642887;0.788299;0.711779;0.532143;0.98162;0;0;0;0;0;0
27.03.2016 01:00;0;0;0;0.622237;0.768214;0.692917;0.532775;0.981995;0;0;0;0;0;0
27.03.2016 01:15;0;0;0;0.624096;0.767841;0.691964;0.53434;0.981995;0;0;0;0;0;0
27.03.2016 01:30;0;0;0;0.625956;0.767468;0.691012;0.535905;0.98162;0;0;0;0;0;0
27.03.2016 01:45;0;0;0;0.627815;0.767095;0.69006;0.53747;0.981245;0;0;0;0;0;0
27.03.2016 03:00;0;0;0;0.629675;0.766722;0.689108;0.545297;0.98162;0;0;0;0;0;0
27.03.2016 03:15;0;0;0;0.604269;0.733313;0.70362;0.55494;0.98162;0;0;0;0;0;0
27.03.2016 03:30;0;0;0;0.578862;0.699905;0.718132;0.564584;0.98162;0;0;0;0;0;0
27.03.2016 03:45;0;0;0;0.553456;0.666497;0.732644;0.574227;0.981995;0;0;0;0;0;0
27.03.2016 04:00;0;0;0;0.52805;0.633089;0.747156;0.58387;0.981245;0;0;0;0;0;0
27.03.2016 04:15;0;0;0;0.499097;0.580063;0.682009;0.578757;0.98162;0;0;0;0;0;0
27.03.2016 04:30;0;0;0;0.470145;0.527037;0.616863;0.573644;0.981245;0;0;0;0;0;0
27.03.2016 04:45;0;0;0;0.441192;0.474011;0.551716;0.56853;0.98162;0;0;0;0;0;0
27.03.2016 05:00;0;0;0;0.412239;0.420985;0.486569;0.563417;0.98162;0;0;0;0;0;0
27.03.2016 05:15;0;0;0;0.451907;0.424131;0.480763;0.549969;0.981995;0;0;0;0;0;0
27.03.2016 05:30;0;0;0;0.491574;0.427277;0.474958;0.536521;0.98162;0;0;0;0;0;0
27.03.2016 05:45;0;0;0;0.531241;0.430423;0.469152;0.523072;0.98162;0;0;0;0;0;0
27.03.2016 06:00;0;0;0;0.570908;0.433569;0.463346;0.509624;0.981245;0;0;0;0;0;0
27.03.2016 06:15;0.0401681;0;0.023952;0.560624;0.423143;0.456474;0.500887;0.981995;0.001951;0.009066;0.013484;0;0.009469;0.008823
27.03.2016 06:30;0.0803361;0;0.047904;0.550339;0.412716;0.449601;0.49215;0.981245;0.003902;0.018132;0.026968;0;0.018939;0.017646
27.03.2016 06:45;0.120504;0;0.071856;0.540055;0.402289;0.442729;0.483413;0.981245;0.005854;0.027198;0.040452;0;0.028408;0.02647
27.03.2016 07:00;0.160672;0;0.095808;0.529771;0.391863;0.435856;0.474676;0.981245;0.007805;0.036264;0.053936;0;0.037877;0.035293
27.03.2016 07:15;0.179502;0.0167283;0.118052;0.530992;0.391616;0.409821;0.45992;0.98162;0.013498;0.048707;0.068956;0.013783;0.045436;0.041626
27.03.2016 07:30;0.198332;0.0334565;0.140295;0.532214;0.391369;0.383785;0.445163;0.98162;0.019192;0.061151;0.083976;0.027567;0.052995;0.04796
27.03.2016 07:45;0.217161;0.0501848;0.162539;0.533436;0.391122;0.357749;0.430407;0.98162;0.024885;0.073594;0.098996;0.04135;0.060554;0.054293
27.03.2016 08:00;0.235991;0.0669131;0.184782;0.534657;0.390875;0.331714;0.41565;0.981995;0.030578;0.086038;0.114015;0.055134;0.068113;0.060626
27.03.2016 08:15;0.24906;0.0903628;0.201431;0.522711;0.405018;0.329693;0.389454;0.981995;0.041779;0.098725;0.129246;0.061615;0.076119;0.069038
27.03.2016 08:30;0.262129;0.113812;0.218079;0.510765;0.419161;0.327672;0.363259;0.982371;0.052979;0.111412;0.144476;0.068096;0.084125;0.077449
27.03.2016 08:45;0.275199;0.137262;0.234728;0.498819;0.433304;0.325651;0.337063;0.981995;0.064179;0.124099;0.159706;0.074577;0.092132;0.085861
27.03.2016 09:00;0.288268;0.160712;0.251376;0.486873;0.447447;0.32363;0.310868;0.98162;0.075379;0.136786;0.174936;0.081058;0.100138;0.094272
27.03.2016 09:15;0.329388;0.200782;0.307762;0.568989;0.495741;0.38667;0.29643;0.98162;0.140406;0.175402;0.215308;0.167601;0.178963;0.173038
27.03.2016 09:30;0.370508;0.240853;0.364149;0.651106;0.544036;0.449709;0.281993;0.981995;0.205433;0.214018;0.25568;0.254144;0.257789;0.251805
27.03.2016 09:45;0.411629;0.280923;0.420535;0.733223;0.592331;0.512749;0.267556;0.981995;0.27046;0.252634;0.296052;0.340687;0.336615;0.330571
27.03.2016 10:00;0.452749;0.320994;0.476921;0.815339;0.640626;0.575788;0.253119;0.982371;0.335487;0.29125;0.336424;0.427229;0.41544;0.409338
27.03.2016 10:15;0.458573;0.352663;0.489585;0.7679;0.620316;0.574184;0.243076;0.982371;0.354787;0.315453;0.358301;0.441379;0.426845;0.422272
27.03.2016 10:30;0.464398;0.384332;0.502249;0.720461;0.600007;0.572579;0.233032;0.981995;0.374087;0.339655;0.380178;0.455528;0.438249;0.435207
27.03.2016 10:45;0.470222;0.416001;0.514913;0.673021;0.579697;0.570975;0.222989;0.981995;0.393387;0.363858;0.402055;0.469677;0.449653;0.448142
27.03.2016 11:00;0.476047;0.44767;0.527578;0.625582;0.559388;0.56937;0.212946;0.981995;0.412687;0.388061;0.423932;0.483826;0.461057;0.461077
27.03.2016 11:15;0.483841;0.462915;0.530925;0.660826;0.591227;0.553318;0.207587;0.981995;0.426433;0.404156;0.437665;0.490772;0.465304;0.467089
27.03.2016 11:30;0.491634;0.478159;0.534272;0.696069;0.623066;0.537265;0.202229;0.981995;0.440178;0.420252;0.451398;0.497718;0.469551;0.4731
27.03.2016 11:45;0.499428;0.493403;0.537619;0.731313;0.654904;0.521213;0.19687;0.981995;0.453923;0.436348;0.46513;0.504664;0.473798;0.479111
27.03.2016 12:00;0.507222;0.508647;0.540966;0.766557;0.686743;0.50516;0.191511;0.981995;0.467669;0.452443;0.478863;0.51161;0.478045;0.485122
27.03.2016 12:15;0.49273;0.512833;0.536366;0.795538;0.720005;0.552966;0.186055;0.981995;0.463556;0.459973;0.481133;0.499434;0.466266;0.474021
27.03.2016 12:30;0.478237;0.517019;0.531766;0.82452;0.753266;0.600771;0.180599;0.981245;0.459442;0.467503;0.483402;0.487257;0.454488;0.462919
27.03.2016 12:45;0.463745;0.521205;0.527166;0.853501;0.786528;0.648577;0.175143;0.98162;0.455329;0.475033;0.485672;0.47508;0.44271;0.451818
27.03.2016 13:00;0.449253;0.525391;0.522565;0.882483;0.819789;0.696382;0.169687;0.98162;0.451216;0.482563;0.487942;0.462903;0.430932;0.440716
27.03.2016 13:15;0.42706;0.521054;0.505594;0.879441;0.810743;0.703733;0.167557;0.98162;0.443789;0.479965;0.480718;0.44816;0.414886;0.426072
27.03.2016 13:30;0.404866;0.516717;0.488622;0.8764;0.801698;0.711084;0.165428;0.98162;0.436363;0.477368;0.473495;0.433418;0.398841;0.411428
27.03.2016 13:45;0.382673;0.51238;0.47165;0.873358;0.792652;0.718435;0.163298;0.981995;0.428936;0.474771;0.466271;0.418676;0.382795;0.396783
27.03.2016 14:00;0.36048;0.508042;0.454678;0.870317;0.783606;0.725786;0.161168;0.981245;0.421509;0.472174;0.459048;0.403934;0.36675;0.382139
27.03.2016 14:15;0.33339;0.480594;0.420478;0.870105;0.789153;0.740357;0.16416;0.981245;0.407301;0.449118;0.43373;0.383477;0.345843;0.36219
27.03.2016 14:30;0.306299;0.453147;0.386279;0.869893;0.794701;0.754928;0.167151;0.981245;0.393092;0.426063;0.408412;0.363021;0.324936;0.34224
27.03.2016 14:45;0.279209;0.425699;0.352079;0.869681;0.800249;0.7695;0.170143;0.98087;0.378883;0.403008;0.383095;0.342564;0.30403;0.322291
27.03.2016 15:00;0.252118;0.398251;0.317879;0.86947;0.805797;0.784071;0.173135;0.981245;0.364675;0.379952;0.357777;0.322107;0.283123;0.302342
27.03.2016 15:15;0.21085;0.358287;0.27873;0.827873;0.783081;0.737649;0.186779;0.98087;0.3278;0.343297;0.319478;0.284324;0.246449;0.265584
27.03.2016 15:30;0.169582;0.318322;0.239581;0.786276;0.760365;0.691228;0.200423;0.98087;0.290925;0.306642;0.281178;0.24654;0.209774;0.228827
27.03.2016 15:45;0.128315;0.278358;0.200431;0.744679;0.737648;0.644806;0.214068;0.981245;0.25405;0.269987;0.242878;0.208757;0.1731;0.19207
27.03.2016 16:00;0.0870467;0.238394;0.161282;0.703082;0.714932;0.598384;0.227712;0.98087;0.217175;0.233332;0.204579;0.170973;0.136425;0.155313
27.03.2016 16:15;0.065285;0.213859;0.137951;0.661146;0.681278;0.558276;0.238169;0.980495;0.193357;0.210588;0.1816;0.148609;0.118524;0.133039
27.03.2016 16:30;0.0435233;0.189325;0.114621;0.619211;0.647624;0.518167;0.248626;0.980495;0.16954;0.187844;0.15862;0.126244;0.100622;0.110766
27.03.2016 16:45;0.0217617;0.164791;0.0912911;0.577275;0.61397;0.478059;0.259082;0.98012;0.145722;0.1651;0.135641;0.103879;0.082721;0.088492
27.03.2016 17:00;0;0.140256;0.0679608;0.535339;0.580316;0.43795;0.269539;0.980495;0.121905;0.142356;0.112662;0.081515;0.064819;0.066218
27.03.2016 17:15;0;0.129087;0.0509706;0.522078;0.576111;0.427823;0.271902;0.980495;0.11215;0.134731;0.105103;0.061136;0.052665;0.05664
27.03.2016 17:30;0;0.117918;0.0339804;0.508817;0.571907;0.417695;0.274264;0.980495;0.102396;0.127107;0.097544;0.040757;0.040512;0.047062
27.03.2016 17:45;0;0.106749;0.0169902;0.495556;0.567702;0.407567;0.276627;0.98012;0.092641;0.119482;0.089985;0.020379;0.028358;0.037483
27.03.2016 18:00;0;0.0955803;0;0.482295;0.563498;0.397439;0.278989;0.980495;0.082886;0.111857;0.082426;0;0.016204;0.027905
27.03.2016 18:15;0;0.0716853;0;0.472687;0.518701;0.388764;0.285728;0.980495;0.062165;0.083893;0.06182;0;0.012153;0.020929
27.03.2016 18:30;0;0.0477902;0;0.46308;0.473903;0.380088;0.292467;0.98087;0.041443;0.055929;0.041213;0;0.008102;0.013953
27.03.2016 18:45;0;0.0238951;0;0.453473;0.429106;0.371412;0.299206;0.980495;0.020722;0.027964;0.020607;0;0.004051;0.006976
27.03.2016 19:00;0;0;0;0.443865;0.384309;0.362736;0.305945;0.980495;0;0;0;0;0;0
27.03.2016 19:15;0;0;0;0.423888;0.364151;0.355215;0.322455;0.98087;0;0;0;0;0;0
27.03.2016 19:30;0;0;0;0.403911;0.343993;0.347693;0.338964;0.980495;0;0;0;0;0;0
27.03.2016 19:45;0;0;0;0.383934;0.323835;0.340172;0.355473;0.98087;0;0;0;0;0;0
27.03.2016 20:00;0;0;0;0.363956;0.303677;0.33265;0.371983;0.981245;0;0;0;0;0;0
27.03.2016 20:15;0;0;0;0.374358;0.337309;0.344007;0.37639;0.98087;0;0;0;0;0;0
27.03.2016 20:30;0;0;0;0.38476;0.37094;0.355365;0.380796;0.98087;0;0;0;0;0;0
27.03.2016 20:45;0;0;0;0.395162;0.404572;0.366722;0.385203;0.98087;0;0;0;0;0;0
27.03.2016 21:00;0;0;0;0.405564;0.438203;0.37808;0.38961;0.98087;0;0;0;0;0;0
27.03.2016 21:15;0;0;0;0.428879;0.464992;0.392351;0.393739;0.980495;0;0;0;0;0;0
27.03.2016 21:30;0;0;0;0.452194;0.491782;0.406622;0.397867;0.98087;0;0;0;0;0;0
27.03.2016 21:45;0;0;0;0.475509;0.518571;0.420894;0.401996;0.98087;0;0;0;0;0;0
27.03.2016 22:00;0;0;0;0.498824;0.54536;0.435165;0.406125;0.98162;0;0;0;0;0;0
27.03.2016 22:15;0;0;0;0.512958;0.557789;0.443066;0.405337;0.98087;0;0;0;0;0;0
27.03.2016 22:30;0;0;0;0.527093;0.570217;0.450968;0.404549;0.981245;0;0;0;0;0;0
27.03.2016 22:45;0;0;0;0.541227;0.582645;0.458869;0.403761;0.98087;0;0;0;0;0;0
27.03.2016 23:00;0;0;0;0.555361;0.595074;0.46677;0.402973;0.981245;0;0;0;0;0;0
27.03.2016 23:15;0;0;0;0.567434;0.59475;0.471236;0.405597;0.98087;0;0;0;0;0;0
27.03.2016 23:30;0;0;0;0.579506;0.594426;0.475702;0.408221;0.981245;0;0;0;0;0;0
27.03.2016 23:45;0;0;0;0.591578;0.594102;0.480168;0.410845;0.981245;0;0;0;0;0;0
28.03.2016 00:00;0;0;0;0.60365;0.593778;0.484634;0.413469;0.98087;0;0;0;0;0;0
28.03.2016 00:15;0;0;0;0.62108;0.589529;0.483209;0.418693;0.980495;0;0;0;0;0;0
28.03.2016 00:30;0;0;0;0.63851;0.58528;0.481784;0.423918;0.980495;0;0;0;0;0;0
28.03.2016 00:45;0;0;0;0.65594;0.581031;0.480359;0.429143;0.980495;0;0;0;0;0;0
28.03.2016 01:00;0;0;0;0.67337;0.576782;0.478934;0.434367;0.980495;0;0;0;0;0;0
28.03.2016 01:15;0;0;0;0.691387;0.584527;0.483454;0.442816;0.980495;0;0;0;0;0;0
